channel name;channel url;subscribers;language
@kurdmaxmusic;https://www.youtube.com/@kurdmaxmusic;648K;english
@BATSCHANNELMUSIC;https://www.youtube.com/@BATSCHANNELMUSIC;66,2K;english
@SACRAMUSIC_Official;https://www.youtube.com/@SACRAMUSIC_Official;66,6K;english
@singoblerromusic7852;https://www.youtube.com/@singoblerromusic7852;67,4K;english
@marishachachamusic;https://www.youtube.com/@marishachachamusic;68,3K;english
@tunetankmusic;https://www.youtube.com/@tunetankmusic;68,8K;english
@ILoveMusic-gu8dx;https://www.youtube.com/@ILoveMusic-gu8dx;69,3K;english
@angkasamusicdigital;https://www.youtube.com/@angkasamusicdigital;69,8K;english
@ELNINOMUSIC;https://www.youtube.com/@ELNINOMUSIC;695K;english
@MAFAZUARMUSIC;https://www.youtube.com/@MAFAZUARMUSIC;7,01K;english
@koceakmusic6007;https://www.youtube.com/@koceakmusic6007;7,07K;english
@MahardikaMusicDigital;https://www.youtube.com/@MahardikaMusicDigital;7,08K;english
@sentosamusic88;https://www.youtube.com/@sentosamusic88;7,19K;english
@DNDMUSICProject;https://www.youtube.com/@DNDMUSICProject;7,3K;english
@emiratesmusicreligi;https://www.youtube.com/@emiratesmusicreligi;7,51K;english
@yosefmusicofficial;https://www.youtube.com/@yosefmusicofficial;7,65K;english
@qualitymusic7243;https://www.youtube.com/@qualitymusic7243;7,6K;english
@maxneonmusic;https://www.youtube.com/@maxneonmusic;7,73K;english
@Bbsmusicentertainment;https://www.youtube.com/@Bbsmusicentertainment;7,88K;english
@HARIEMUSIC;https://www.youtube.com/@HARIEMUSIC;7,97K;english
@PilarMusic;https://www.youtube.com/@PilarMusic;70,4K;english
@LifehouseMusicID;https://www.youtube.com/@LifehouseMusicID;70,4K;english
@KELUDMUSIC;https://www.youtube.com/@KELUDMUSIC;700K;english
@Pinkfong;https://www.youtube.com/@Pinkfong;71,1M;english
@kembarmusicdigital;https://www.youtube.com/@kembarmusicdigital;711K;english
@INDsholawatMusic;https://www.youtube.com/@INDsholawatMusic;72,1K;english
@DNANDAMusic;https://www.youtube.com/@DNANDAMusic;72,3K;english
@AFMusicMixGlobal;https://www.youtube.com/@AFMusicMixGlobal;72K;english
@rbmusiccollection600;https://www.youtube.com/@rbmusiccollection600;73,1K;english
@YKMusik;https://www.youtube.com/@YKMusik;73,3K;english
@IndonesiaMusicRecords;https://www.youtube.com/@IndonesiaMusicRecords;73,6K;english
@TAHERMUSIC;https://www.youtube.com/@TAHERMUSIC;76K;english
@VipMusicOfficial;https://www.youtube.com/@VipMusicOfficial;77,3K;english
@VipMusicOfficial;https://www.youtube.com/@VipMusicOfficial;77,3K;english
@DenazMusic;https://www.youtube.com/@DenazMusic;77,4K;english
@TUGUMUSIC;https://www.youtube.com/@TUGUMUSIC;78,4K;english
@oneleemusic;https://www.youtube.com/@oneleemusic;78,7K;english
@knoPianoMusic;https://www.youtube.com/@knoPianoMusic;784K;english
@AsiaDigitalMusic;https://www.youtube.com/@AsiaDigitalMusic;79,2K;english
@ApapunMusicProject;https://www.youtube.com/@ApapunMusicProject;79K;english
@javamusicchannel;https://www.youtube.com/@javamusicchannel;8,05K;english
@Thalita_music123;https://www.youtube.com/@Thalita_music123;8,37K;english
